,player_name,team_abbreviation,age,player_height,player_weight,season
9795,Dorian Finney-Smith,DAL,25,203.2,99.79024,2017-18
9796,Doug McDermott,DAL,26,203.2,99.336648,2017-18
9797,Dragan Bender,PHX,20,215.9,102.0582,2017-18
9798,Draymond Green,GSW,28,200.66,104.32616,2017-18
9799,Dwayne Bacon,CHA,22,200.66,100.243832,2017-18
9800,Dwight Buycks,DET,29,190.5,86.18248,2017-18
9801,DeMarre Carroll,BKN,31,203.2,97.52228,2017-18
9802,Kemba Walker,CHA,28,185.42,83.460928,2017-18
9803,Kendrick Perkins,CLE,33,208.28,122.46984,2017-18
9804,Kenneth Faried,DEN,28,203.2,103.418976,2017-18
9805,Sean Kilpatrick,CHI,28,193.04,96.161504,2017-18
9806,Semi Ojeleye,BOS,23,200.66,106.59412,2017-18
9807,Serge Ibaka,TOR,28,208.28,106.59412,2017-18
9808,Shabazz Muhammad,MIL,25,198.12,100.243832,2017-18
9809,Shabazz Napier,POR,26,185.42,79.3786,2017-18
9810,Shane Larkin,BOS,25,180.34,79.3786,2017-18
9811,Shaquille Harrison,PHX,24,193.04,86.18248,2017-18
9812,Shaun Livingston,GSW,32,200.66,87.089664,2017-18
9813,Shelvin Mack,ORL,28,190.5,92.079176,2017-18
9814,Sindarius Thornwell,LAC,23,195.58,97.52228,2017-18
9815,Skal Labissiere,SAC,22,210.82,102.0582,2017-18
9816,Solomon Hill,NOP,27,200.66,102.0582,2017-18
9817,Scotty Hopson,DAL,28,200.66,92.532768,2017-18
9818,Spencer Dinwiddie,BKN,25,198.12,90.7184,2017-18
9819,Stephen Curry,GSW,30,190.5,86.18248,2017-18
9820,Sterling Brown,MIL,23,198.12,104.32616,2017-18
9821,Steven Adams,OKC,24,213.36,115.66596,2017-18
9822,T.J. McConnell,PHI,26,187.96,86.18248,2017-18
9823,T.J. Warren,PHX,24,203.2,97.52228,2017-18
9824,TJ Leaf,IND,21,208.28,104.32616,2017-18
9825,Taj Gibson,MIN,33,205.74,106.59412,2017-18
9826,Tarik Black,HOU,26,205.74,113.398,2017-18
9827,Taurean Prince,ATL,24,203.2,99.79024,2017-18
9828,Terrance Ferguson,OKC,20,200.66,83.460928,2017-18
9829,Terrence Ross,ORL,27,200.66,93.439952,2017-18
9830,Terry Rozier,BOS,24,187.96,86.18248,2017-18
9831,Stanley Johnson,DET,22,200.66,111.13004,2017-18
9832,Sam Dekker,LAC,24,205.74,104.32616,2017-18
9833,Salah Mejri,DAL,32,218.44,106.59412,2017-18
9834,Ryan Arcidiacono,CHI,24,190.5,88.45044,2017-18
9835,Quincy Acy,BKN,27,200.66,108.86208,2017-18
9836,Quincy Pondexter,CHI,30,200.66,102.0582,2017-18
9837,Quinn Cook,GSW,25,187.96,81.192968,2017-18
9838,RJ Hunter,HOU,24,195.58,83.91452,2017-18
9839,Rajon Rondo,NOP,32,185.42,84.368112,2017-18
9840,Ramon Sessions,WAS,32,190.5,86.18248,2017-18
9841,Rashad Vaughn,MIL,21,198.12,91.625584,2017-18
9842,Raul Neto,UTA,26,185.42,81.192968,2017-18
9843,Raymond Felton,OKC,34,185.42,92.98636,2017-18
9844,Reggie Bullock,DET,27,200.66,92.98636,2017-18
9845,Reggie Hearn,DET,26,195.58,95.25432,2017-18
9846,Reggie Jackson,DET,28,190.5,94.347136,2017-18
9847,Richard Jefferson,DEN,38,200.66,105.686936,2017-18
9848,Richaun Holmes,PHI,24,208.28,106.59412,2017-18
9849,Ricky Rubio,UTA,27,193.04,86.18248,2017-18
9850,Robert Covington,PHI,27,205.74,102.0582,2017-18
9851,Robin Lopez,CHI,30,213.36,125.644984,2017-18
9852,Rodney Hood,CLE,25,203.2,93.439952,2017-18
9853,Rodney McGruder,MIA,26,193.04,90.7184,2017-18
9854,Rodney Purvis,ORL,24,193.04,92.98636,2017-18
9855,Ron Baker,NYK,25,193.04,99.79024,2017-18
9856,Rondae Hollis-Jefferson,BKN,23,200.66,97.068688,2017-18
9857,Royce O'Neale,UTA,25,198.12,102.511792,2017-18
9858,Rudy Gay,SAS,31,203.2,104.32616,2017-18
9859,Rudy Gobert,UTA,26,215.9,111.13004,2017-18
9860,Russell Westbrook,OKC,29,190.5,90.7184,2017-18
9861,Ryan Anderson,HOU,30,208.28,108.86208,2017-18
9862,Thabo Sefolosha,UTA,34,200.66,99.79024,2017-18
9863,Paul Zipser,CHI,24,203.2,102.511792,2017-18
9864,Thaddeus Young,IND,30,203.2,104.32616,2017-18
9865,Thon Maker,MIL,21,215.9,101.151016,2017-18
9866,Tyson Chandler,PHX,35,215.9,108.86208,2017-18
9867,Tyus Jones,MIN,22,187.96,83.460928,2017-18
9868,Udonis Haslem,MIA,38,203.2,106.59412,2017-18
9869,Vander Blue,LAL,25,195.58,90.7184,2017-18
9870,Victor Oladipo,IND,26,193.04,95.25432,2017-18
9871,Vince Carter,SAC,41,198.12,99.79024,2017-18
9872,Vincent Hunter,MEM,23,203.2,94.347136,2017-18
9873,Wade Baldwin IV,POR,22,193.04,91.625584,2017-18
9874,Walt Lemon Jr.,NOP,25,190.5,81.64656,2017-18
9875,Wayne Ellington,MIA,30,195.58,90.7184,2017-18
9876,Wayne Selden,MEM,23,195.58,104.32616,2017-18
9877,Wes Iwundu,ORL,23,200.66,88.45044,2017-18
9878,Tyrone Wallace,LAC,24,195.58,89.811216,2017-18
9879,Wesley Johnson,LAC,30,200.66,97.52228,2017-18
9880,Will Barton,DEN,27,198.12,86.18248,2017-18
9881,Willie Cauley-Stein,SAC,24,213.36,108.86208,2017-18
9882,Willie Reed,LAC,28,210.82,111.13004,2017-18
9883,Willy Hernangomez,CHA,24,210.82,108.86208,2017-18
9884,Wilson Chandler,DEN,31,205.74,102.0582,2017-18
9885,Xavier Munford,MIL,26,193.04,78.471416,2017-18
9886,Xavier Rathan-Mayes,NYK,24,193.04,94.347136,2017-18
9887,Xavier Silas,BOS,30,195.58,92.98636,2017-18
9888,Yogi Ferrell,DAL,25,182.88,81.64656,2017-18
9889,Zach Collins,POR,20,213.36,104.32616,2017-18
9890,Zach LaVine,CHI,23,195.58,83.91452,2017-18
9891,Zach Randolph,SAC,36,205.74,113.398,2017-18
9892,Wesley Matthews,DAL,31,195.58,99.79024,2017-18
9893,Tyreke Evans,MEM,28,198.12,99.79024,2017-18
9894,Tyler Zeller,MIL,28,213.36,113.398,2017-18
9895,Tyler Ulis,PHX,22,177.8,72.57472,2017-18
9896,Tim Frazier,WAS,27,185.42,77.11064,2017-18
9897,Tim Hardaway Jr.,NYK,26,198.12,92.98636,2017-18
9898,Tim Quarterman,HOU,23,198.12,86.18248,2017-18
9899,Timofey Mozgov,BKN,31,215.9,124.7378,2017-18
9900,Timothe Luwawu-Cabarrot,PHI,23,198.12,90.7184,2017-18
9901,Tobias Harris,LAC,25,205.74,106.59412,2017-18
9902,Tomas Satoransky,WAS,26,200.66,95.25432,2017-18
9903,Tony Allen,NOP,36,193.04,96.615096,2017-18
9904,Tony Bradley,UTA,20,208.28,112.490816,2017-18
9905,Tony Parker,SAS,36,187.96,83.91452,2017-18
9906,Tony Snell,MIL,26,200.66,100.243832,2017-18
9907,Torrey Craig,DEN,27,198.12,97.52228,2017-18
9908,Travis Wear,LAL,27,208.28,102.0582,2017-18
9909,Treveon Graham,CHA,24,195.58,99.336648,2017-18
9910,Trevor Ariza,HOU,33,203.2,97.52228,2017-18
9911,Trevor Booker,IND,30,203.2,103.418976,2017-18
9912,Trey Burke,NYK,25,185.42,86.636072,2017-18
9913,Trey Lyles,DEN,22,208.28,106.140528,2017-18
9914,Trey McKinney-Jones,IND,27,195.58,99.79024,2017-18
9915,Tristan Thompson,CLE,27,205.74,107.954896,2017-18
9916,Troy Daniels,PHX,26,193.04,92.98636,2017-18
9917,Troy Williams,NYK,23,200.66,98.883056,2017-18
9918,Tyler Cavanaugh,ATL,24,205.74,107.954896,2017-18
9919,Tyler Dorsey,ATL,22,195.58,83.007336,2017-18
9920,Tyler Ennis,LAL,23,190.5,87.996848,2017-18
9921,Tyler Johnson,MIA,26,193.04,86.18248,2017-18
9922,Tyler Lydon,DEN,22,205.74,99.79024,2017-18
9923,Thomas Bryant,LAL,20,208.28,112.490816,2017-18
9924,Brice Johnson,LAC,24,208.28,104.32616,2017-18
9925,Paul Millsap,DEN,33,203.2,111.583632,2017-18
9926,Pau Gasol,SAS,37,213.36,113.398,2017-18
9927,Lou Williams,LAC,31,185.42,79.3786,2017-18
9928,Luc Mbah a Moute,HOU,31,203.2,104.32616,2017-18
9929,Lucas Nogueira,TOR,25,213.36,99.79024,2017-18
9930,Luis Montero,DET,25,200.66,90.7184,2017-18
9931,Luke Babbitt,MIA,29,205.74,102.0582,2017-18
9932,Luke Kennard,DET,22,195.58,90.7184,2017-18
9933,Luke Kornet,NYK,22,215.9,113.398,2017-18
9934,Luol Deng,LAL,33,205.74,99.79024,2017-18
9935,Malachi Richardson,TOR,22,198.12,92.98636,2017-18
9936,Malcolm Brogdon,MIL,25,195.58,97.52228,2017-18
9937,Malcolm Delaney,ATL,29,190.5,86.18248,2017-18
9938,Malcolm Miller,TOR,25,200.66,95.25432,2017-18
9939,Lorenzo Brown,TOR,27,195.58,85.728888,2017-18
9940,Malik Beasley,DEN,21,195.58,88.904032,2017-18
9941,Mangok Mathiang,CHA,25,208.28,104.32616,2017-18
9942,Manu Ginobili,SAS,40,198.12,92.98636,2017-18
9943,MarShon Brooks,MEM,29,195.58,90.7184,2017-18
9944,Marc Gasol,MEM,33,215.9,115.66596,2017-18
9945,Marcin Gortat,WAS,34,210.82,108.86208,2017-18
9946,Marco Belinelli,PHI,32,195.58,95.25432,2017-18
9947,Marcus Georges-Hunt,MIN,24,195.58,102.511792,2017-18
9948,Marcus Morris Sr.,BOS,28,205.74,106.59412,2017-18
9949,Marcus Paige,CHA,24,182.88,74.389088,2017-18
9950,Marcus Smart,BOS,24,193.04,99.79024,2017-18
9951,Mario Chalmers,MEM,32,187.96,86.18248,2017-18
9952,Mario Hezonja,ORL,23,203.2,98.883056,2017-18
9953,Malik Monk,CHA,20,190.5,90.7184,2017-18
9954,Lonzo Ball,LAL,20,198.12,86.18248,2017-18
9955,London Perrantes,SAS,23,187.96,86.18248,2017-18
9956,LeBron James,CLE,33,203.2,113.398,2017-18
9957,Kent Bazemore,ATL,28,195.58,91.171992,2017-18
9958,Kentavious Caldwell-Pope,LAL,25,195.58,92.98636,2017-18
9959,Kevin Durant,GSW,29,205.74,108.86208,2017-18
9960,Kevin Love,CLE,29,208.28,113.851592,2017-18
9961,Kevon Looney,GSW,22,205.74,99.79024,2017-18
9962,Khem Birch,ORL,25,205.74,99.79024,2017-18
9963,Khris Middleton,MIL,26,203.2,106.140528,2017-18
9964,Klay Thompson,GSW,28,200.66,97.52228,2017-18
9965,Kobi Simmons,MEM,20,193.04,77.11064,2017-18
9966,Kosta Koufos,SAC,29,213.36,120.20188,2017-18
9967,Kris Dunn,CHI,24,193.04,95.25432,2017-18
9968,Kristaps Porzingis,NYK,22,220.98,108.86208,2017-18
9969,Kyle Anderson,SAS,24,205.74,104.32616,2017-18
9970,Kyle Collinsworth,DAL,26,198.12,95.25432,2017-18
9971,Kyle Korver,CLE,37,200.66,96.161504,2017-18
9972,Kyle Kuzma,LAL,22,205.74,99.79024,2017-18
9973,Kyle Lowry,TOR,32,182.88,92.98636,2017-18
9974,Kyle O'Quinn,NYK,28,208.28,113.398,2017-18
9975,Kyle Singler,OKC,30,203.2,103.418976,2017-18
9976,Kyrie Irving,BOS,26,190.5,87.543256,2017-18
9977,LaMarcus Aldridge,SAS,32,210.82,117.93392,2017-18
9978,Lance Stephenson,IND,27,198.12,104.32616,2017-18
9979,Lance Thomas,NYK,30,203.2,106.59412,2017-18
9980,Langston Galloway,DET,26,187.96,90.7184,2017-18
9981,Larry Drew II,NOP,28,187.96,81.64656,2017-18
9982,Larry Nance Jr.,CLE,25,205.74,104.32616,2017-18
9983,Lauri Markkanen,CHI,21,213.36,104.32616,2017-18
9984,Markel Brown,HOU,26,190.5,86.18248,2017-18
9985,Paul George,OKC,28,205.74,99.79024,2017-18
9986,Markelle Fultz,PHI,20,193.04,90.7184,2017-18
9987,Marquese Chriss,PHX,20,208.28,108.86208,2017-18
9988,Nerlens Noel,DAL,24,210.82,99.79024,2017-18
9989,Nick Collison,OKC,37,208.28,115.66596,2017-18
9990,Nick Young,GSW,33,200.66,95.25432,2017-18
9991,Nicolas Batum,CHA,29,203.2,90.7184,2017-18
9992,Nicolas Brussino,ATL,25,203.2,88.45044,2017-18
9993,Nigel Hayes,SAC,23,200.66,115.212368,2017-18
9994,Nik Stauskas,BKN,24,198.12,92.98636,2017-18
9995,Nikola Jokic,DEN,23,208.28,113.398,2017-18
9996,Nikola Mirotic,NOP,27,208.28,107.954896,2017-18
9997,Nikola Vucevic,ORL,27,213.36,117.93392,2017-18
9998,Noah Vonleh,CHI,22,205.74,111.13004,2017-18
9999,Norman Powell,TOR,25,193.04,97.52228,2017-18
10000,Nene,HOU,35,210.82,113.398,2017-18
10001,OG Anunoby,TOR,20,203.2,106.59412,2017-18
10002,Omari Johnson,MEM,29,205.74,99.79024,2017-18
10003,Omer Asik,CHI,31,213.36,115.66596,2017-18
10004,Omri Casspi,GSW,30,205.74,102.0582,2017-18
10005,Otto Porter Jr.,WAS,25,203.2,89.811216,2017-18
10006,P.J. Tucker,HOU,33,198.12,111.13004,2017-18
10007,PJ Dozier,OKC,21,198.12,92.98636,2017-18
10008,Pascal Siakam,TOR,24,205.74,104.32616,2017-18
10009,Pat Connaughton,POR,25,195.58,95.25432,2017-18
10010,Patrick Beverley,LAC,29,185.42,83.91452,2017-18
10011,Patrick McCaw,GSW,22,200.66,83.91452,2017-18
10012,Patrick Patterson,OKC,29,205.74,104.32616,2017-18
10013,Patty Mills,SAS,29,182.88,83.91452,2017-18
10014,Okaro White,CLE,25,203.2,97.52228,2017-18
10015,Nemanja Bjelica,MIN,30,208.28,104.32616,2017-18
10016,Naz Mitrou-Long,UTA,24,193.04,98.883056,2017-18
10017,Nate Wolters,UTA,27,193.04,86.18248,2017-18
10018,Marquis Teague,MEM,25,187.96,85.728888,2017-18
10019,Marreese Speights,ORL,30,208.28,115.66596,2017-18
10020,Marshall Plumlee,MIL,25,213.36,113.398,2017-18
10021,Marvin Williams,CHA,32,205.74,107.501304,2017-18
10022,Mason Plumlee,DEN,28,210.82,115.66596,2017-18
10023,Matt Costello,SAS,24,208.28,108.86208,2017-18
10024,Matt Williams Jr.,MIA,24,195.58,95.25432,2017-18
10025,Matthew Dellavedova,MIL,27,193.04,89.811216,2017-18
10026,Maurice Harkless,POR,25,205.74,99.79024,2017-18
10027,Maxi Kleber,DAL,26,210.82,99.79024,2017-18
10028,Meyers Leonard,POR,26,215.9,115.66596,2017-18
10029,Michael Beasley,NYK,29,205.74,106.59412,2017-18
10030,Michael Carter-Williams,CHA,26,198.12,86.18248,2017-18
10031,Michael Kidd-Gilchrist,CHA,24,200.66,105.233344,2017-18
10032,Mike Conley,MEM,30,185.42,79.3786,2017-18
10033,Mike James,PHX,27,185.42,88.45044,2017-18
10034,Mike Muscala,ATL,26,210.82,108.86208,2017-18
10035,Mike Scott,WAS,29,203.2,107.501304,2017-18
10036,Miles Plumlee,ATL,29,210.82,112.944408,2017-18
10037,Milos Teodosic,LAC,31,195.58,88.904032,2017-18
10038,Milton Doyle,BKN,24,193.04,81.64656,2017-18
10039,Mindaugas Kuzminskas,NYK,28,205.74,97.52228,2017-18
10040,Mirza Teletovic,MIL,32,205.74,109.769264,2017-18
10041,Monte Morris,DEN,23,190.5,79.3786,2017-18
10042,Montrezl Harrell,LAC,24,203.2,108.86208,2017-18
10043,Myke Henry,MEM,25,198.12,95.25432,2017-18
10044,Myles Turner,IND,22,210.82,115.66596,2017-18
10045,Markieff Morris,WAS,28,208.28,111.13004,2017-18
10046,Zaza Pachulia,GSW,34,210.82,122.46984,2017-18
10047,Zhou Qi,HOU,22,215.9,95.25432,2017-18
10048,Alex Caruso,LAL,24,195.58,84.368112,2017-18
10049,Andrew Harrison,MEM,23,198.12,96.615096,2017-18
10050,Andrew Bogut,LAL,33,213.36,117.93392,2017-18
10051,Andre Roberson,OKC,26,200.66,95.25432,2017-18
10052,Andre Iguodala,GSW,34,198.12,97.52228,2017-18
10053,Andre Drummond,DET,24,210.82,126.552168,2017-18
10054,Amir Johnson,PHI,31,205.74,108.86208,2017-18
10055,Allen Crabbe,BKN,26,198.12,97.52228,2017-18
10056,Alfonzo McKinnie,TOR,25,203.2,97.52228,2017-18
10057,Alex Poythress,IND,24,205.74,106.59412,2017-18
10058,Alex Len,PHX,25,215.9,113.398,2017-18
10059,Alex Abrines,OKC,24,198.12,86.18248,2017-18
10060,Alec Peters,PHX,23,205.74,106.59412,2017-18
10061,Alec Burks,UTA,26,198.12,97.068688,2017-18
10062,Alan Williams,PHX,25,203.2,120.20188,2017-18
10063,Al-Farouq Aminu,POR,27,205.74,99.79024,2017-18
10064,Al Jefferson,IND,33,208.28,127.00576,2017-18
10065,Al Horford,BOS,32,208.28,111.13004,2017-18
10066,Adreian Payne,ORL,27,208.28,107.501304,2017-18
10067,Abdel Nader,BOS,24,198.12,104.32616,2017-18
10068,Aaron Jackson,HOU,32,190.5,83.007336,2017-18
10069,Aaron Harrison,DAL,23,198.12,95.25432,2017-18
10070,Aaron Gordon,ORL,22,205.74,99.79024,2017-18
10071,Aaron Brooks,MIN,33,182.88,73.028312,2017-18
10072,Andrew White III,ATL,25,200.66,95.25432,2017-18
10073,Andrew Wiggins,MIN,23,203.2,91.625584,2017-18
10074,Andre Ingram,LAL,32,190.5,86.18248,2017-18
10075,Anthony Brown,MIN,25,200.66,101.604608,2017-18
10076,Brandon Paul,SAS,27,193.04,90.7184,2017-18
10077,Brandon Jennings,MIL,28,185.42,77.11064,2017-18
10078,Brandon Ingram,LAL,20,205.74,86.18248,2017-18
10079,Brandan Wright,MEM,30,208.28,106.59412,2017-18
10080,Bradley Beal,WAS,25,195.58,93.893544,2017-18
10081,Bojan Bogdanovic,IND,29,203.2,104.32616,2017-18
10082,Bogdan Bogdanovic,SAC,25,198.12,92.98636,2017-18
10083,Ante Zizic,CLE,21,210.82,113.398,2017-18
10084,Bobby Brown,HOU,33,187.96,79.3786,2017-18
10085,Boban Marjanovic,LAC,29,220.98,131.54168,2017-18
10086,Blake Griffin,DET,29,208.28,113.851592,2017-18
10087,Bismack Biyombo,ORL,25,205.74,115.66596,2017-18
10088,Ben Simmons,PHI,21,208.28,104.32616,2017-18
10089,Bobby Portis,CHI,23,210.82,112.490816,2017-18
10090,Ben Moore,IND,23,203.2,99.79024,2017-18
10091,Anthony Tolliver,DET,33,203.2,108.86208,2017-18
10092,Antonio Blakeney,CHI,21,193.04,89.357624,2017-18
10093,Antonius Cleveland,ATL,24,198.12,88.45044,2017-18
10094,Aron Baynes,BOS,31,208.28,117.93392,2017-18
10095,Anthony Davis,NOP,25,208.28,114.758776,2017-18
10096,Austin Rivers,LAC,25,193.04,90.7184,2017-18
10097,Avery Bradley,LAC,27,187.96,81.64656,2017-18
10098,Bam Adebayo,MIA,20,208.28,115.66596,2017-18
10099,Ben McLemore,MEM,25,195.58,88.45044,2017-18
10100,Arron Afflalo,ORL,32,195.58,95.25432,2017-18
10101,Mike Conley,MEM,31,185.42,79.3786,2018-19
10102,Mike Muscala,LAL,27,210.82,108.86208,2018-19
10103,Mike Scott,PHI,30,203.2,107.501304,2018-19
10104,Miles Bridges,CHA,21,200.66,102.0582,2018-19
10105,Miles Plumlee,ATL,30,210.82,112.944408,2018-19
10106,Mitchell Robinson,NYK,21,215.9,108.86208,2018-19
10107,Mitchell Creek,MIN,27,198.12,102.0582,2018-19
10108,Mo Bamba,ORL,21,213.36,100.243832,2018-19
10109,Monte Morris,DEN,24,190.5,79.3786,2018-19
10110,Montrezl Harrell,LAC,25,203.2,108.86208,2018-19
10111,Mikal Bridges,PHX,22,200.66,95.25432,2018-19
10112,Milos Teodosic,LAC,32,195.58,88.904032,2018-19
10113,Michael Kidd-Gilchrist,CHA,25,200.66,105.233344,2018-19
10114,Dante Cunningham,SAS,32,203.2,104.32616,2018-19
10115,Michael Beasley,LAL,30,205.74,106.59412,2018-19
10116,Meyers Leonard,POR,27,215.9,115.66596,2018-19
10117,Melvin Frazier Jr.,ORL,22,198.12,90.7184,2018-19
10118,Maxi Kleber,DAL,27,210.82,108.86208,2018-19
10119,Maurice Harkless,POR,26,205.74,99.79024,2018-19
10120,Matthew Dellavedova,CLE,28,193.04,90.7184,2018-19
10121,Mason Plumlee,DEN,29,210.82,106.59412,2018-19
10122,Marvin Williams,CHA,33,205.74,107.501304,2018-19
10123,Marvin Bagley III,SAC,20,210.82,106.140528,2018-19
10124,Marquese Chriss,CLE,21,208.28,108.86208,2018-19
10125,Markieff Morris,OKC,29,208.28,111.13004,2018-19
10126,Moritz Wagner,LAL,22,210.82,111.13004,2018-19
10127,Michael Carter-Williams,ORL,27,198.12,86.18248,2018-19
10128,Myles Turner,IND,23,210.82,113.398,2018-19
10129,Paul George,OKC,29,205.74,99.79024,2018-19
10130,Nemanja Bjelica,SAC,31,208.28,106.140528,2018-19
10131,Paul Millsap,DEN,34,203.2,111.583632,2018-19
10132,Markelle Fultz,ORL,21,193.04,90.7184,2018-19
10133,Pau Gasol,MIL,38,213.36,113.398,2018-19
10134,Patty Mills,SAS,30,182.88,81.64656,2018-19
10135,Patrick Patterson,OKC,30,205.74,104.32616,2018-19
10136,Patrick McCaw,TOR,23,200.66,83.91452,2018-19
10137,Patrick Beverley,LAC,30,185.42,83.91452,2018-19
10138,Pat Connaughton,MIL,26,193.04,94.800728,2018-19
10139,Pascal Siakam,TOR,25,205.74,104.32616,2018-19
10140,PJ Dozier,BOS,22,198.12,92.98636,2018-19
10141,P.J. Tucker,HOU,34,198.12,111.13004,2018-19
10142,Otto Porter Jr.,CHI,26,203.2,89.811216,2018-19
10143,Naz Mitrou-Long,UTA,25,193.04,98.883056,2018-19
10144,Omri Casspi,MEM,31,205.74,102.0582,2018-19
10145,Okaro White,WAS,26,203.2,92.98636,2018-19
10146,OG Anunoby,TOR,21,203.2,105.233344,2018-19
10147,Norman Powell,TOR,26,193.04,97.52228,2018-19
10148,Noah Vonleh,NYK,23,205.74,113.398,2018-19
10149,Nikola Vucevic,ORL,28,213.36,117.93392,2018-19
10150,Nikola Mirotic,MIL,28,208.28,113.398,2018-19
10151,Nikola Jokic,DEN,24,213.36,113.398,2018-19
10152,Nik Stauskas,CLE,25,198.12,92.98636,2018-19
10153,Nicolas Batum,CHA,30,203.2,90.7184,2018-19
10154,Nick Young,DEN,34,200.66,95.25432,2018-19
10155,Nerlens Noel,OKC,25,210.82,99.79024,2018-19
10156,Nene,HOU,36,210.82,113.398,2018-19
10157,Omari Spellman,ATL,21,205.74,111.13004,2018-19
10158,Mario Hezonja,NYK,24,203.2,102.0582,2018-19
10159,Lance Thomas,NYK,31,203.2,108.86208,2018-19
10160,Marcus Morris Sr.,BOS,29,205.74,106.59412,2018-19
10161,Kyle Kuzma,LAL,23,205.74,99.79024,2018-19
10162,Kyle Korver,UTA,38,200.66,96.161504,2018-19
10163,Kyle Anderson,MEM,25,205.74,104.32616,2018-19
10164,Kris Dunn,CHI,25,193.04,92.98636,2018-19
10165,Kostas Antetokounmpo,DAL,21,208.28,90.7184,2018-19
10166,Kosta Koufos,SAC,30,213.36,111.13004,2018-19
10167,Kobi Simmons,CLE,21,193.04,77.11064,2018-19
10168,Klay Thompson,GSW,29,200.66,97.52228,2018-19
10169,Khyri Thomas,DET,23,190.5,95.25432,2018-19
10170,Khris Middleton,MIL,27,203.2,100.697424,2018-19
10171,Khem Birch,ORL,26,205.74,105.686936,2018-19
10172,Kevon Looney,GSW,23,205.74,99.79024,2018-19
10173,Kyle Lowry,TOR,33,185.42,88.904032,2018-19
10174,Kevin Love,CLE,30,208.28,113.851592,2018-19
10175,Kevin Huerter,ATL,20,200.66,86.18248,2018-19
10176,Kevin Durant,GSW,30,205.74,108.86208,2018-19
10177,Kentavious Caldwell-Pope,LAL,26,195.58,92.98636,2018-19
10178,Kent Bazemore,ATL,29,195.58,91.171992,2018-19
10179,Kenrich Williams,NOP,24,200.66,95.25432,2018-19
10180,Kenneth Faried,HOU,29,203.2,99.79024,2018-19
10181,Kemba Walker,CHA,29,185.42,83.460928,2018-19
10182,Kelly Oubre Jr.,PHX,23,200.66,92.98636,2018-19
10183,Kelly Olynyk,MIA,28,213.36,108.86208,2018-19
10184,Keita Bates-Diop,MIN,23,205.74,103.872568,2018-19
10185,Kawhi Leonard,TOR,28,200.66,104.32616,2018-19
10186,Karl-Anthony Towns,MIN,23,213.36,112.490816,2018-19
10187,Kevin Knox II,NYK,19,205.74,97.52228,2018-19
10188,Marcus Smart,BOS,25,193.04,99.79024,2018-19
10189,Kyle O'Quinn,IND,29,208.28,113.398,2018-19
10190,LaMarcus Aldridge,SAS,33,210.82,117.93392,2018-19
10191,Marcus Derrickson,GSW,23,200.66,112.944408,2018-19
10192,Marco Belinelli,SAS,33,195.58,95.25432,2018-19
10193,Marcin Gortat,LAC,35,210.82,108.86208,2018-19
10194,Marc Gasol,TOR,34,215.9,115.66596,2018-19
10195,MarShon Brooks,MEM,30,195.58,90.7184,2018-19
10196,Malik Monk,CHA,21,190.5,90.7184,2018-19
10197,Malik Beasley,DEN,22,195.58,88.45044,2018-19
10198,Malcolm Miller,TOR,26,200.66,95.25432,2018-19
10199,Malcolm Brogdon,MIL,26,195.58,103.872568,2018-19
10200,Malachi Richardson,TOR,23,198.12,92.98636,2018-19
10201,Luol Deng,MIN,34,205.74,107.501304,2018-19
10202,Luke Kornet,NYK,23,215.9,113.398,2018-19
10203,Kyrie Irving,BOS,27,190.5,87.543256,2018-19
10204,Luke Kennard,DET,23,195.58,93.439952,2018-19
10205,Luc Mbah a Moute,LAC,32,203.2,104.32616,2018-19
10206,Lou Williams,LAC,32,185.42,79.3786,2018-19
10207,Lorenzo Brown,TOR,28,195.58,85.728888,2018-19
10208,Lonzo Ball,LAL,21,198.12,86.18248,2018-19
10209,Lonnie Walker IV,SAS,20,195.58,92.98636,2018-19
10210,LeBron James,LAL,34,203.2,113.398,2018-19
10211,Lauri Markkanen,CHI,22,213.36,108.86208,2018-19
10212,Larry Nance Jr.,CLE,26,205.74,104.32616,2018-19
10213,Langston Galloway,DET,27,187.96,90.7184,2018-19
10214,Landry Shamet,LAC,22,195.58,85.275296,2018-19
10215,Quincy Acy,PHX,28,200.66,108.86208,2018-19
10216,Lance Stephenson,LAL,28,198.12,104.32616,2018-19
10217,Luka Doncic,DAL,20,200.66,98.883056,2018-19
10218,Quincy Pondexter,SAS,31,200.66,104.32616,2018-19
10219,Salah Mejri,DAL,33,218.44,106.59412,2018-19
10220,RJ Hunter,BOS,25,195.58,83.91452,2018-19
10221,Tyler Johnson,PHX,27,193.04,86.18248,2018-19
10222,Tyler Dorsey,MEM,23,195.58,83.007336,2018-19
10223,Tyler Davis,OKC,22,208.28,120.655472,2018-19
10224,Tyler Cavanaugh,UTA,25,205.74,107.954896,2018-19
10225,Troy Williams,SAC,24,200.66,98.883056,2018-19
10226,Troy Daniels,PHX,27,193.04,92.98636,2018-19
10227,Troy Caupain,ORL,23,193.04,95.25432,2018-19
10228,Troy Brown Jr.,WAS,19,200.66,97.52228,2018-19
10229,Tristan Thompson,CLE,28,208.28,107.954896,2018-19
10230,Trey Lyles,DEN,23,208.28,106.140528,2018-19
10231,Trey Burke,DAL,26,185.42,79.3786,2018-19
10232,Trevor Ariza,WAS,33,203.2,97.52228,2018-19
10233,Trevon Duval,HOU,20,187.96,85.728888,2018-19
10234,Treveon Graham,BKN,25,195.58,102.0582,2018-19
